N;E_ID;point_N;T_ID;year;month;day;hour;min;sec;lat;lon
19542;76632;7;1144;2007;4;4;11;44;18;45.55361;9.238092
19543;76632;8;1144;2007;4;4;11;44;49;45.55344;9.23792
19544;76632;9;1144;2007;4;4;11;45;21;45.550102;9.236444
19545;76632;10;1144;2007;4;4;11;46;5;45.54613;9.227436
19546;76632;11;1144;2007;4;4;11;46;36;45.545013;9.222259
19547;76632;12;1144;2007;4;4;11;47;12;45.54464;9.22173
19548;76632;13;1144;2007;4;4;11;47;43;45.544113;9.219302
19549;76632;14;1144;2007;4;4;11;49;29;45.54743;9.209356
19550;76632;15;1144;2007;4;4;11;50;1;45.54808;9.204722
19551;76632;16;1144;2007;4;4;11;53;18;45.539177;9.198269
19552;76632;17;1144;2007;4;4;11;53;51;45.539036;9.198204
19553;76632;18;1144;2007;4;4;11;54;29;45.539;9.19803
19554;76632;19;1144;2007;4;4;11;55;8;45.538918;9.197751
19555;76943;1;1145;2007;4;4;13;11;42;45.530487;9.161379
19556;76943;2;1145;2007;4;4;13;21;26;45.534706;9.159477
19557;76943;3;1145;2007;4;4;13;23;13;45.524345;9.137984
19558;76943;4;1145;2007;4;4;13;24;41;45.512257;9.126171
19559;76943;5;1145;2007;4;4;13;25;57;45.494938;9.130845
19560;76943;6;1145;2007;4;4;13;27;29;45.482014;9.149598
19561;76943;7;1145;2007;4;4;13;32;22;45.466682;9.155264
19562;76943;8;1145;2007;4;4;13;37;28;45.449127;9.157212
19563;76943;9;1145;2007;4;4;13;42;39;45.441265;9.175344
19564;76943;10;1145;2007;4;4;18;24;44;45.44118;9.175575
19565;76943;11;1145;2007;4;4;18;29;31;45.447025;9.157227
19566;76943;12;1145;2007;4;4;18;34;17;45.464478;9.154547
19567;76943;13;1145;2007;4;4;18;39;18;45.480423;9.151356
19568;76943;14;1145;2007;4;4;18;41;16;45.4938;9.133206
19569;76943;15;1145;2007;4;4;18;42;26;45.51073;9.128641
19570;76943;16;1145;2007;4;4;18;43;42;45.52323;9.136122
19571;76943;17;1145;2007;4;4;18;45;8;45.533783;9.158059
19572;76943;18;1145;2007;4;4;18;49;44;45.530487;9.161483
19573;7695;1;1146;2007;4;4;12;28;48;45.436764;9.089543
19574;7695;2;1146;2007;4;4;12;34;15;45.449265;9.097199
19575;7695;3;1146;2007;4;4;12;40;28;45.458992;9.099073
19576;7695;4;1146;2007;4;4;12;42;21;45.458992;9.099073
19577;7695;5;1146;2007;4;4;12;46;41;45.460384;9.09466
19578;7695;6;1146;2007;4;4;12;49;48;45.459023;9.077617
19579;7695;7;1146;2007;4;4;12;51;24;45.476395;9.077628
19580;7695;8;1146;2007;4;4;12;52;56;45.493042;9.066687
19581;7695;9;1146;2007;4;4;12;54;10;45.5111;9.06038
19582;7695;10;1146;2007;4;4;12;55;22;45.5291;9.060921
19583;7695;11;1146;2007;4;4;12;57;36;45.546844;9.061547
19584;7695;12;1146;2007;4;4;17;37;25;45.549995;9.056538
19585;7695;13;1146;2007;4;4;17;39;18;45.53295;9.060416
19586;7695;14;1146;2007;4;4;17;40;25;45.51518;9.061587
19587;7695;15;1146;2007;4;4;17;41;31;45.497986;9.066701
19588;7695;16;1146;2007;4;4;17;42;36;45.48045;9.073575
19589;7695;17;1146;2007;4;4;17;43;39;45.463814;9.075998
19590;7695;18;1146;2007;4;4;17;45;55;45.462524;9.069926
19591;7695;19;1146;2007;4;4;17;52;12;45.46468;9.069083
19592;7695;20;1146;2007;4;4;18;14;7;45.461258;9.083265
19593;7695;21;1146;2007;4;4;18;17;8;45.446625;9.084064
19594;7695;22;1146;2007;4;4;18;20;46;45.440613;9.086321
19595;7695;23;1146;2007;4;4;18;22;29;45.43958;9.085684
19596;76987;1;1147;2007;4;4;13;26;20;45.533146;9.274449
19597;76987;2;1147;2007;4;4;13;26;53;45.52688;9.264925
19598;76987;3;1147;2007;4;4;13;27;25;45.520023;9.261172
19599;76987;4;1147;2007;4;4;13;27;57;45.514587;9.260988
19600;76987;5;1147;2007;4;4;13;28;30;45.51144;9.255866
19601;76987;6;1147;2007;4;4;13;29;2;45.506107;9.248919
19602;76987;7;1147;2007;4;4;13;29;34;45.500378;9.241391
19603;76987;8;1147;2007;4;4;13;30;7;45.49608;9.235815
19604;76987;9;1147;2007;4;4;13;31;11;45.495407;9.235028
19605;76987;10;1147;2007;4;4;13;32;4;45.49264;9.2302
19606;76987;11;1147;2007;4;4;13;32;37;45.49155;9.226437
19607;76987;12;1147;2007;4;4;13;33;9;45.49083;9.225053
19608;76987;13;1147;2007;4;4;13;41;43;45.490887;9.224909
19609;76987;14;1147;2007;4;4;13;48;55;45.484425;9.215002
19610;76987;15;1147;2007;4;4;14;4;48;45.481968;9.209571
19611;76987;16;1147;2007;4;4;14;45;25;45.482124;9.20952
19612;76987;17;1147;2007;4;4;14;56;16;45.49361;9.201166
19613;76987;18;1147;2007;4;4;15;4;23;45.50789;9.201481
19614;76987;19;1147;2007;4;4;15;8;36;45.524826;9.21114
19615;76987;20;1147;2007;4;4;15;40;46;45.54149;9.221066
19616;76987;21;1147;2007;4;4;15;53;24;45.54149;9.221066
19617;76987;22;1147;2007;4;4;16;1;41;45.552853;9.238826
19618;76987;23;1147;2007;4;4;16;2;16;45.559414;9.24146
19619;77018;1;1148;2007;4;4;23;9;29;45.442654;9.193968
19620;77018;2;1148;2007;4;4;23;16;2;45.45227;9.214176
19621;77018;3;1148;2007;4;4;23;19;50;45.469517;9.217238
19622;77018;4;1148;2007;4;4;23;24;43;45.48697;9.214862
19623;77018;5;1148;2007;4;4;23;29;19;45.49615;9.192944
19624;77018;6;1148;2007;4;4;23;32;9;45.508392;9.177723
19625;77018;7;1148;2007;4;4;23;35;53;45.512516;9.171577
19626;77018;8;1148;2007;4;4;23;39;15;45.512516;9.171577
19627;77018;9;1148;2007;4;4;23;42;39;45.494827;9.183216
19628;77018;10;1148;2007;4;4;23;45;54;45.49074;9.20622
19629;77018;11;1148;2007;4;4;23;48;9;45.476334;9.217079
19630;77018;12;1148;2007;4;4;23;50;43;45.457775;9.217233
19631;77018;13;1148;2007;4;4;23;53;4;45.446667;9.200334
19632;77018;14;1148;2007;4;4;23;57;16;45.4427;9.194
19633;77117;1;1149;2007;4;4;7;25;17;45.400314;9.27614
19634;77117;2;1149;2007;4;4;7;43;20;45.40234;9.274139
19635;77117;3;1149;2007;4;4;7;49;6;45.415146;9.258505
19636;77117;4;1149;2007;4;4;7;50;33;45.43032;9.243122
19637;77117;5;1149;2007;4;4;7;55;8;45.44104;9.224303
19638;77117;6;1149;2007;4;4;8;29;44;45.441017;9.224317
19639;77117;7;1149;2007;4;4;8;34;41;45.43333;9.235913
19640;77117;8;1149;2007;4;4;8;35;53;45.419395;9.25262
19641;77117;9;1149;2007;4;4;8;39;53;45.40804;9.270178
19642;77117;10;1149;2007;4;4;8;51;55;45.401794;9.274075
19643;77117;11;1149;2007;4;4;8;54;51;45.402184;9.274148
19644;77471;1;1150;2007;4;4;17;49;0;45.424995;9.063836
19645;77471;2;1150;2007;4;4;17;53;50;45.43634;9.074452
19646;77471;3;1150;2007;4;4;17;55;11;45.454628;9.076941
19647;77471;4;1150;2007;4;4;17;55;44;45.456806;9.08156
19648;77471;5;1150;2007;4;4;17;56;16;45.45459;9.090094
19649;77471;6;1150;2007;4;4;17;56;48;45.4544;9.091134
19650;77471;7;1150;2007;4;4;17;57;21;45.453537;9.093774
19651;77471;8;1150;2007;4;4;17;57;53;45.451424;9.099013
19652;77471;9;1150;2007;4;4;17;58;27;45.45395;9.105918
19653;77471;10;1150;2007;4;4;17;58;59;45.455036;9.111671
19654;77471;11;1150;2007;4;4;17;59;33;45.455494;9.113836
19655;77471;12;1150;2007;4;4;18;0;37;45.455627;9.114548
19656;77471;13;1150;2007;4;4;18;1;10;45.455425;9.112674
19657;77471;14;1150;2007;4;4;18;1;42;45.455208;9.111215
19658;77471;15;1150;2007;4;4;18;2;15;45.455666;9.112622
19659;77471;16;1150;2007;4;4;18;2;48;45.45584;9.113014
19660;77471;17;1150;2007;4;4;18;3;20;45.455456;9.111958
19661;77471;18;1150;2007;4;4;22;18;3;45.455387;9.11153
19662;77471;19;1150;2007;4;4;22;23;58;45.4333;9.074574
19663;77471;20;1150;2007;4;4;22;26;57;45.42509;9.063439
19664;77615;1;1151;2007;4;4;7;5;45;45.456123;9.062722
19665;77615;2;1151;2007;4;4;7;7;9;45.457073;9.076157
19666;77615;3;1151;2007;4;4;7;7;42;45.457245;9.078366
19667;77615;4;1151;2007;4;4;7;8;13;45.45685;9.082023
19668;77615;5;1151;2007;4;4;7;8;45;45.455257;9.087044
19669;77615;6;1151;2007;4;4;7;10;5;45.45431;9.085374
19670;77615;7;1151;2007;4;4;7;10;42;45.454704;9.089614
19671;77615;8;1151;2007;4;4;7;11;14;45.454605;9.090083
19672;77615;9;1151;2007;4;4;7;12;17;45.454395;9.091245
19673;77615;10;1151;2007;4;4;7;12;50;45.45251;9.093063
19674;77615;11;1151;2007;4;4;7;13;22;45.45077;9.095677
19675;77615;12;1151;2007;4;4;7;13;47;45.450497;9.095791
19676;77615;13;1151;2007;4;4;7;51;25;45.450455;9.095752
19677;77615;14;1151;2007;4;4;8;1;12;45.430725;9.051181
19678;7795;1;1152;2007;4;4;4;42;54;45.557056;9.274266
19679;7795;2;1152;2007;4;4;4;44;56;45.553253;9.249129
19680;7795;3;1152;2007;4;4;4;46;28;45.549343;9.222895
19681;7795;4;1152;2007;4;4;4;48;5;45.547195;9.196956
19682;7795;5;1152;2007;4;4;4;49;58;45.5405;9.172318
19683;7795;6;1152;2007;4;4;4;53;5;45.53042;9.150657
19684;7795;7;1152;2007;4;4;4;54;50;45.520123;9.129355
19685;7795;8;1152;2007;4;4;4;56;28;45.52263;9.107866
19686;7795;9;1152;2007;4;4;4;57;50;45.53379;9.087281
19687;7795;10;1152;2007;4;4;4;59;18;45.5455;9.065375
19688;7795;11;1152;2007;4;4;8;57;51;45.54378;9.059147
19689;7795;12;1152;2007;4;4;9;2;57;45.525936;9.060853
19690;7795;13;1152;2007;4;4;9;10;0;45.518135;9.070234
19691;7795;14;1152;2007;4;4;9;13;12;45.519123;9.067556
19692;7795;15;1152;2007;4;4;9;29;11;45.518806;9.067206
19693;7795;16;1152;2007;4;4;9;34;47;45.522335;9.082808
19694;7795;17;1152;2007;4;4;9;37;24;45.52976;9.100819
19695;7795;18;1152;2007;4;4;9;40;0;45.535;9.122489
19696;7795;19;1152;2007;4;4;9;41;47;45.543465;9.14445
19697;7795;20;1152;2007;4;4;9;43;23;45.558258;9.150055
19698;7795;21;1152;2007;4;4;9;45;32;45.558758;9.169504
19699;7804;1;1153;2007;4;4;6;55;40;45.494186;9.052767
19700;7804;2;1153;2007;4;4;6;57;52;45.501987;9.066497
19701;7804;3;1153;2007;4;4;6;59;34;45.519016;9.059426
19702;7804;4;1153;2007;4;4;7;1;15;45.53715;9.059084
19703;7804;5;1153;2007;4;4;7;3;27;45.55174;9.053715
19704;7804;6;1153;2007;4;4;10;17;4;45.554996;9.266681
19705;7804;7;1153;2007;4;4;10;19;15;45.539066;9.259742
19706;7804;8;1153;2007;4;4;10;20;56;45.521835;9.260493
19707;7804;9;1153;2007;4;4;10;22;33;45.50417;9.257915
19708;7804;10;1153;2007;4;4;10;24;41;45.487064;9.250887
19709;7804;11;1153;2007;4;4;10;28;41;45.49241;9.274351
19710;7804;12;1153;2007;4;4;12;57;18;45.42213;9.2795
19711;7804;13;1153;2007;4;4;12;59;53;45.433823;9.260443
19712;7804;14;1153;2007;4;4;13;1;59;45.42709;9.245856
19713;7804;15;1153;2007;4;4;13;3;37;45.411293;9.256562
19714;7804;16;1153;2007;4;4;13;5;15;45.39419;9.260284
19715;7804;17;1153;2007;4;4;13;7;11;45.38269;9.258088
19716;7804;18;1153;2007;4;4;13;8;36;45.3858;9.232132
19717;7804;19;1153;2007;4;4;13;9;59;45.391125;9.207331
19718;7804;20;1153;2007;4;4;13;11;25;45.389023;9.181228
19719;7804;21;1153;2007;4;4;13;12;49;45.390015;9.156874
19720;7804;22;1153;2007;4;4;13;14;11;45.397846;9.133673
19721;7804;23;1153;2007;4;4;13;15;33;45.407413;9.112251
19722;7804;24;1153;2007;4;4;13;16;58;45.41597;9.088706
19723;7804;25;1153;2007;4;4;13;18;24;45.431667;9.075021
19724;7804;26;1153;2007;4;4;13;19;50;45.45042;9.075828
19725;7804;27;1153;2007;4;4;13;21;18;45.468983;9.078472
19726;7804;28;1153;2007;4;4;13;22;46;45.48512;9.069327
19727;7804;29;1153;2007;4;4;13;24;43;45.498146;9.063666
19728;78105;1;1154;2007;4;4;16;57;3;45.521935;9.169954
19729;78105;2;1154;2007;4;4;17;1;14;45.534744;9.162993
19730;78105;3;1154;2007;4;4;17;3;40;45.55289;9.164717
19731;78105;4;1154;2007;4;4;21;51;11;45.55924;9.170487
19732;78105;5;1154;2007;4;4;21;51;43;45.553642;9.164665
19733;78105;6;1154;2007;4;4;21;52;17;45.54607;9.162322
19734;78105;7;1154;2007;4;4;21;52;49;45.53858;9.161942
19735;78105;8;1154;2007;4;4;21;53;21;45.532055;9.162994
19736;78105;9;1154;2007;4;4;21;53;54;45.526886;9.167059
19737;78105;10;1154;2007;4;4;21;54;26;45.52263;9.172599
19738;78105;11;1154;2007;4;4;21;54;58;45.521072;9.171684
19739;78105;12;1154;2007;4;4;21;55;30;45.521446;9.171061
19740;78105;13;1154;2007;4;4;21;56;2;45.521645;9.17025
19741;78105;14;1154;2007;4;4;21;56;46;45.52164;9.17009
19742;78814;1;1155;2007;4;4;10;20;59;45.44774;9.178931
19743;78814;2;1155;2007;4;4;10;26;24;45.45203;9.199763
19744;78814;3;1155;2007;4;4;10;34;29;45.45646;9.216622
19745;78814;4;1155;2007;4;4;10;51;13;45.456364;9.216632
19746;78814;5;1155;2007;4;4;11;0;48;45.452137;9.195884
19747;78814;6;1155;2007;4;4;11;8;49;45.44546;9.172959
19748;78814;7;1155;2007;4;4;11;14;36;45.441223;9.155793
19749;78814;8;1155;2007;4;4;11;15;22;45.441223;9.155793
19750;78814;9;1155;2007;4;4;13;48;27;45.441223;9.155793
19751;78814;10;1155;2007;4;4;13;54;46;45.44957;9.146118
19752;78814;11;1155;2007;4;4;13;59;11;45.449947;9.146563
19753;78814;12;1155;2007;4;4;14;3;26;45.44971;9.155688
19754;78814;13;1155;2007;4;4;14;5;27;45.449554;9.155857
19755;78814;14;1155;2007;4;4;14;8;16;45.449482;9.155884
19756;78814;15;1155;2007;4;4;14;8;32;45.449482;9.155884
19757;78814;16;1155;2007;4;4;14;31;49;45.443584;9.174015
19758;78814;17;1155;2007;4;4;14;37;52;45.437202;9.157881
19759;78814;18;1155;2007;4;4;14;40;10;45.44205;9.147953
19760;78814;19;1155;2007;4;4;14;47;15;45.44205;9.147953
19761;78848;1;1156;2007;4;4;16;47;32;45.554962;9.260802
19762;78848;2;1156;2007;4;4;16;50;59;45.538837;9.247464
19763;78848;3;1156;2007;4;4;16;56;14;45.53422;9.234385
19764;78848;4;1156;2007;4;4;16;58;53;45.534176;9.234116
19765;78848;5;1156;2007;4;4;17;39;37;45.534256;9.234027
19766;78848;6;1156;2007;4;4;17;45;47;45.530872;9.217553
19767;78848;7;1156;2007;4;4;17;48;39;45.5289;9.217649
19768;78848;8;1156;2007;4;4;20;10;37;45.528862;9.217698
19769;78848;9;1156;2007;4;4;20;19;38;45.53556;9.234187
19770;78848;10;1156;2007;4;4;20;27;59;45.53385;9.241653
19771;78848;11;1156;2007;4;4;20;29;39;45.53454;9.237142
19772;78848;12;1156;2007;4;4;21;32;33;45.53454;9.237142
19773;78848;13;1156;2007;4;4;21;37;44;45.54591;9.254814
19774;78848;14;1156;2007;4;4;21;39;51;45.559986;9.269127
19775;79061;1;1157;2007;4;4;11;5;29;45.495792;9.18564
19776;79061;2;1157;2007;4;4;11;10;42;45.503033;9.19892
19777;79061;3;1157;2007;4;4;11;14;36;45.519756;9.208368
19778;79061;4;1157;2007;4;4;11;17;34;45.53166;9.220996
19779;79061;5;1157;2007;4;4;11;21;38;45.523815;9.227524
19780;79061;6;1157;2007;4;4;13;22;13;45.523914;9.227388
19781;79061;7;1157;2007;4;4;13;32;31;45.532276;9.234104
19782;79061;8;1157;2007;4;4;13;38;37;45.530537;9.234499
19783;79061;9;1157;2007;4;4;14;40;15;45.52927;9.23076
19784;79061;10;1157;2007;4;4;14;46;30;45.53204;9.219975
19785;79061;11;1157;2007;4;4;14;51;35;45.530144;9.199309
19786;79061;12;1157;2007;4;4;14;54;32;45.52796;9.182935
19787;79061;13;1157;2007;4;4;15;1;8;45.517223;9.16795
19788;79061;14;1157;2007;4;4;15;4;30;45.503693;9.160902
19789;79061;15;1157;2007;4;4;15;7;7;45.501064;9.166692
19790;79061;16;1157;2007;4;4;15;25;5;45.495995;9.18542
19791;7944;1;1158;2007;4;4;9;33;48;45.548286;9.141546
19792;7944;2;1158;2007;4;4;9;38;22;45.531612;9.146848
19793;7944;3;1158;2007;4;4;9;41;30;45.515675;9.156702
19794;7944;4;1158;2007;4;4;9;44;19;45.505184;9.163807
19795;7944;5;1158;2007;4;4;9;48;53;45.49249;9.155229
19796;7944;6;1158;2007;4;4;9;53;14;45.479107;9.167942
19797;7944;7;1158;2007;4;4;10;0;47;45.46619;9.174232
19798;7944;8;1158;2007;4;4;10;2;42;45.46489;9.172705
19799;7944;9;1158;2007;4;4;10;2;51;45.464916;9.17273
19800;7944;10;1158;2007;4;4;10;59;49;45.464916;9.17273
19801;7944;11;1158;2007;4;4;11;11;9;45.467106;9.153725
19802;7944;12;1158;2007;4;4;11;16;42;45.46343;9.12898
19803;7944;13;1158;2007;4;4;11;17;42;45.46289;9.123904
19804;7944;14;1158;2007;4;4;11;54;52;45.462154;9.124146
19805;7944;15;1158;2007;4;4;11;59;16;45.469902;9.116641
19806;7944;16;1158;2007;4;4;12;2;43;45.485462;9.121019
19807;7944;17;1158;2007;4;4;12;5;56;45.4966;9.130774
19808;7944;18;1158;2007;4;4;12;7;41;45.513252;9.125267
19809;7944;19;1158;2007;4;4;12;11;52;45.52014;9.144899
19810;7944;20;1158;2007;4;4;12;16;29;45.534256;9.146197
19811;7944;21;1158;2007;4;4;12;20;26;45.55132;9.141664
19812;7944;22;1158;2007;4;4;13;4;26;45.558792;9.129821
19813;7965;1;1159;2007;4;4;14;27;25;45.529476;9.058812
19814;7965;2;1159;2007;4;4;14;30;28;45.528435;9.084663
19815;7965;3;1159;2007;4;4;14;32;44;45.52797;9.097478
19816;7965;4;1159;2007;4;4;14;33;55;45.51639;9.117006
19817;7965;5;1159;2007;4;4;14;40;47;45.52411;9.137926
19818;7965;6;1159;2007;4;4;14;43;53;45.534733;9.159799
19819;7965;7;1159;2007;4;4;14;45;10;45.54357;9.183577
19820;7965;8;1159;2007;4;4;14;46;25;45.548424;9.208979
19821;7965;9;1159;2007;4;4;14;47;41;45.55101;9.235394
19822;7965;10;1159;2007;4;4;14;50;40;45.555466;9.248668
19823;7965;11;1159;2007;4;4;14;54;57;45.54108;9.2377
19824;7965;12;1159;2007;4;4;15;1;7;45.533806;9.236716
19825;7965;13;1159;2007;4;4;15;1;26;45.533836;9.236775
19826;7965;14;1159;2007;4;4;16;56;52;45.53332;9.236856
19827;7965;15;1159;2007;4;4;17;4;16;45.549088;9.2454
19828;7965;16;1159;2007;4;4;17;8;41;45.55397;9.244259
19829;7965;17;1159;2007;4;4;17;11;43;45.549057;9.22093
19830;7965;18;1159;2007;4;4;17;14;21;45.546646;9.195095
19831;7965;19;1159;2007;4;4;17;17;47;45.539852;9.170771
19832;7965;20;1159;2007;4;4;17;20;24;45.529484;9.148702
19833;7965;21;1159;2007;4;4;17;21;52;45.518703;9.12653
19834;7965;22;1159;2007;4;4;17;23;19;45.523987;9.105412
19835;7965;23;1159;2007;4;4;17;24;56;45.5246;9.092303
19836;7965;24;1159;2007;4;4;17;27;33;45.528812;9.075647
19837;7965;25;1159;2007;4;4;17;29;39;45.52825;9.050121
19838;79787;1;1160;2007;4;4;6;23;44;45.419716;9.05431
19839;79787;2;1160;2007;4;4;6;29;50;45.42447;9.068007
19840;79787;3;1160;2007;4;4;8;21;20;45.465607;9.142243
19841;79787;4;1160;2007;4;4;8;29;6;45.456898;9.119096
19842;79787;5;1160;2007;4;4;8;31;55;45.453674;9.091978
19843;79787;6;1160;2007;4;4;8;33;44;45.45796;9.078949
19844;79787;7;1160;2007;4;4;9;7;6;45.45796;9.078949
19845;79787;8;1160;2007;4;4;11;15;43;45.418106;9.077834
19846;79787;9;1160;2007;4;4;11;29;52;45.414307;9.067306
19847;79787;10;1160;2007;4;4;11;31;49;45.41688;9.07096
19848;79787;11;1160;2007;4;4;12;2;34;45.41672;9.070465
19849;79787;12;1160;2007;4;4;12;4;9;45.41933;9.081016
19850;79857;1;1161;2007;4;4;12;46;36;45.452477;9.249389
19851;79857;2;1161;2007;4;4;12;51;8;45.505733;9.222813
19852;79857;3;1161;2007;4;4;12;52;49;45.503757;9.219005
19853;79857;4;1161;2007;4;4;13;9;58;45.503834;9.219077
19854;79857;5;1161;2007;4;4;13;18;56;45.480072;9.221886
19855;79857;6;1161;2007;4;4;13;25;28;45.491398;9.212144
19856;79857;7;1161;2007;4;4;13;26;29;45.49116;9.212667
19857;79857;8;1161;2007;4;4;13;26;57;45.49118;9.212623
19858;79857;9;1161;2007;4;4;15;46;26;45.491394;9.212821
19859;79857;10;1161;2007;4;4;15;50;53;45.496784;9.210646
19860;79857;11;1161;2007;4;4;15;52;42;45.496784;9.210646
19861;80066;1;1162;2007;4;4;5;25;25;45.516014;9.208528
19862;80066;2;1162;2007;4;4;5;29;58;45.50742;9.21055
19863;80066;3;1162;2007;4;4;5;37;58;45.488556;9.211063
19864;80066;4;1162;2007;4;4;5;46;45;45.48604;9.234327
19865;80066;5;1162;2007;4;4;5;51;36;45.47268;9.241963
19866;80066;6;1162;2007;4;4;5;58;40;45.476444;9.248626
19867;80066;7;1162;2007;4;4;5;59;12;45.47476;9.252255
19868;80066;8;1162;2007;4;4;5;59;44;45.470783;9.251996
19869;80066;9;1162;2007;4;4;6;0;17;45.467686;9.251913
19870;80066;10;1162;2007;4;4;6;0;49;45.465073;9.251179
19871;80066;11;1162;2007;4;4;6;1;23;45.461376;9.250262
19872;80066;12;1162;2007;4;4;6;1;55;45.455975;9.253052
19873;80066;13;1162;2007;4;4;6;2;28;45.451397;9.256894
19874;80066;14;1162;2007;4;4;6;3;0;45.44518;9.258206
19875;80066;15;1162;2007;4;4;6;3;33;45.4385;9.256348
19876;80066;16;1162;2007;4;4;6;4;6;45.43199;9.252419
19877;80066;17;1162;2007;4;4;6;4;38;45.426567;9.24568
19878;80066;18;1162;2007;4;4;6;5;11;45.41841;9.247008
19879;80066;19;1162;2007;4;4;6;5;44;45.41196;9.255813
19880;80066;20;1162;2007;4;4;6;6;16;45.404686;9.261322
19881;80066;21;1162;2007;4;4;6;6;49;45.399895;9.260772
19882;80066;22;1162;2007;4;4;6;7;21;45.397022;9.260424
19883;80066;23;1162;2007;4;4;6;7;54;45.394875;9.260338
19884;80066;24;1162;2007;4;4;6;8;27;45.39172;9.261232
19885;80066;25;1162;2007;4;4;6;8;58;45.387684;9.264808
19886;80066;26;1162;2007;4;4;6;9;30;45.381886;9.271562
19887;80066;27;1162;2007;4;4;6;10;3;45.375626;9.278911
19888;80305;1;1163;2007;4;4;16;7;47;45.559856;9.245683
19889;80305;2;1163;2007;4;4;16;8;18;45.559074;9.256956
19890;80305;3;1163;2007;4;4;16;8;50;45.55645;9.265098
19891;80305;4;1163;2007;4;4;16;9;22;45.55427;9.265643
19892;80305;5;1163;2007;4;4;16;9;54;45.554943;9.268901
19893;80305;6;1163;2007;4;4;16;10;27;45.556175;9.270805
19894;80305;7;1163;2007;4;4;16;10;58;45.55731;9.276817
19895;80305;8;1163;2007;4;4;16;11;30;45.55761;9.278846
19896;80305;9;1163;2007;4;4;16;12;3;45.557655;9.279276
19897;80305;10;1163;2007;4;4;16;12;34;45.55772;9.279794
19898;80305;11;1163;2007;4;4;18;8;56;45.55755;9.276971
19899;80305;12;1163;2007;4;4;18;9;28;45.5571;9.270188
19900;80305;13;1163;2007;4;4;18;10;1;45.5575;9.264369
19901;80587;1;1164;2007;4;4;13;26;29;45.488167;9.050535
19902;80587;2;1164;2007;4;4;13;29;52;45.498077;9.065757
19903;80587;3;1164;2007;4;4;13;31;13;45.50161;9.089886
19904;80587;4;1164;2007;4;4;13;33;55;45.50109;9.10725
19905;80587;5;1164;2007;4;4;13;37;21;45.496754;9.114854
19906;80587;6;1164;2007;4;4;19;12;13;45.497105;9.114861
19907;80587;7;1164;2007;4;4;19;17;35;45.507244;9.096165
19908;80587;8;1164;2007;4;4;19;19;16;45.49793;9.077071
19909;80587;9;1164;2007;4;4;19;20;48;45.494343;9.052773
19910;80587;10;1164;2007;4;4;19;23;0;45.488827;9.050686
19911;80590;1;1165;2007;4;4;6;17;8;45.423264;9.064492
19912;80590;2;1165;2007;4;4;6;31;10;45.43206;9.08708
19913;80590;3;1165;2007;4;4;6;35;1;45.434444;9.108015
19914;80590;4;1165;2007;4;4;6;41;5;45.441566;9.130793
19915;80590;5;1165;2007;4;4;6;45;52;45.441277;9.15449
19916;80590;6;1165;2007;4;4;6;47;8;45.442028;9.155702
19917;80590;7;1165;2007;4;4;7;9;26;45.44208;9.155647
19918;80590;8;1165;2007;4;4;7;19;10;45.43738;9.177594
19919;80590;9;1165;2007;4;4;7;56;13;45.43738;9.177594
19920;80590;10;1165;2007;4;4;8;9;15;45.43965;9.215965
19921;80590;11;1165;2007;4;4;8;10;20;45.440655;9.21518
19922;80590;12;1165;2007;4;4;10;53;15;45.440567;9.215134
19923;80590;13;1165;2007;4;4;11;7;23;45.38923;9.26301
19924;80590;14;1165;2007;4;4;11;8;53;45.382847;9.251017
19925;80590;15;1165;2007;4;4;11;10;34;45.38682;9.222707
19926;80590;16;1165;2007;4;4;11;11;8;45.390022;9.213751
19927;80590;17;1165;2007;4;4;11;12;8;45.385857;9.213695
19928;80590;18;1165;2007;4;4;11;12;39;45.3824;9.219522
19929;80590;19;1165;2007;4;4;11;13;12;45.378925;9.225921
19930;80590;20;1165;2007;4;4;11;13;43;45.37308;9.227272
19931;81924;1;1166;2007;4;4;9;45;1;45.55751;9.276372
19932;81924;2;1166;2007;4;4;9;45;34;45.556946;9.271528
19933;81924;3;1166;2007;4;4;9;46;6;45.55737;9.266723
19934;81924;4;1166;2007;4;4;9;46;37;45.55755;9.265471
19935;81924;5;1166;2007;4;4;9;47;32;45.55733;9.264024
19936;81924;6;1166;2007;4;4;9;48;26;45.55918;9.257169
19937;81924;7;1166;2007;4;4;14;11;18;45.55922;9.256368
19938;81924;8;1166;2007;4;4;14;11;52;45.557022;9.263252
19939;81924;9;1166;2007;4;4;14;12;25;45.55392;9.265603
19940;81924;10;1166;2007;4;4;14;12;57;45.554806;9.268752
19941;81924;11;1166;2007;4;4;14;13;29;45.555172;9.269888
19942;81924;12;1166;2007;4;4;14;14;2;45.5554;9.27017
19943;81924;13;1166;2007;4;4;14;14;34;45.555714;9.270468
19944;81924;14;1166;2007;4;4;14;15;6;45.556427;9.272098
19945;81924;15;1166;2007;4;4;14;15;38;45.556843;9.274459
19946;81924;16;1166;2007;4;4;14;16;9;45.557407;9.277795
19947;82311;1;1167;2007;4;4;6;11;23;45.48982;9.116604
19948;82311;2;1167;2007;4;4;6;16;30;45.476334;9.112488
19949;82311;3;1167;2007;4;4;6;42;35;45.483253;9.08931
19950;82311;4;1167;2007;4;4;6;45;20;45.475254;9.110686
19951;82311;5;1167;2007;4;4;6;49;36;45.45833;9.116135
